Column1;dt;sku_id;seller_id;category_main;ad_impressions;ad_clicks;ad_orders;ad_gmv;ad_spend;avg_bid;ad_revenue;category_competition_index;campaign_type;creative_format;campaign_age_days
248;14.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;255
249;15.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;204
250;16.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;search_card;5
251;17.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;10
252;18.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;14
253;19.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;2
254;20.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;40
255;21.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;banner;27
256;22.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;slider;95
257;23.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;25
258;24.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;0
259;25.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;0
260;26.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;25
261;27.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;banner;4
262;28.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;26
263;29.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;12
264;30.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;49
265;31.08.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;search_card;14
266;01.09.2025;5124963;102926;Одежда;8;1;0;0.0;2.02;202.05;2.02;1.15;auto;search_card;119
267;02.09.2025;5124963;102926;Одежда;7;0;0;0.0;0.0;222.25;0.0;1.15;retarget;recommendation;46
268;03.09.2025;5124963;102926;Одежда;4;0;0;0.0;0.0;100.98;0.0;1.15;auto;search_card;8
269;04.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;25
270;05.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;18
271;06.09.2025;5124963;102926;Одежда;26;0;0;0.0;0.0;99.53;0.0;1.15;manual;slider;72
272;07.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;banner;108
273;08.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;20
274;09.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;search_card;16
275;10.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;slider;2
276;11.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;recommendation;50
277;12.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;221
278;13.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;53
279;14.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;0
280;15.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;9
281;16.09.2025;5124963;102926;Одежда;11;0;0;0.0;0.0;97.63;0.0;1.15;auto;search_card;52
282;17.09.2025;5124963;102926;Одежда;21;3;0;0.0;2.85;94.99;2.85;1.15;manual;search_card;83
283;18.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;14
284;19.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;102
285;20.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;70
286;21.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;34
287;22.09.2025;5124963;102926;Одежда;28;1;0;0.0;0.88;88.1;0.88;1.15;auto;search_card;134
288;23.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;13
289;24.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;banner;13
290;25.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;63
291;26.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;search_card;53
292;27.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;14
293;28.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;search_card;26
294;29.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;recommendation;4
295;30.09.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;48
296;01.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;search_card;80
297;02.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;27
298;03.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;59
299;04.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;198
300;05.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;71
301;06.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;recommendation;68
302;07.10.2025;5124963;102926;Одежда;5;0;0;0.0;0.0;196.86;0.0;1.15;manual;slider;5
303;08.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;search_card;13
304;09.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;57
305;10.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;search_card;46
306;11.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;7
307;12.10.2025;5124963;102926;Одежда;4;0;0;0.0;0.0;237.78;0.0;1.15;auto;recommendation;163
308;13.10.2025;5124963;102926;Одежда;16;2;1;515.79;4.16;208.1;4.16;1.15;manual;search_card;34
309;14.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;4
310;15.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;18
311;16.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;17
312;17.10.2025;5124963;102926;Одежда;4;0;0;0.0;0.0;79.54;0.0;1.15;auto;search_card;38
313;18.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;0
314;19.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;15
315;20.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;47
316;21.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;170
317;22.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;18
318;23.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;75
319;24.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;7
320;25.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;65
321;26.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;banner;109
322;27.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;54
323;28.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;28
324;29.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;60
325;30.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;56
326;31.10.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;slider;145
327;01.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;banner;53
328;02.11.2025;5124963;102926;Одежда;8;0;0;0.0;0.0;207.78;0.0;1.15;auto;search_card;22
329;03.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;31
330;04.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;recommendation;46
331;05.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;recommendation;124
332;06.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;69
333;07.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;12
334;08.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;search_card;59
335;09.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;70
336;10.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;12
337;11.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;42
338;12.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;18
339;13.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;slider;11
340;14.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;4
341;15.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;68
342;16.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;0
343;17.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;35
344;18.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;43
345;19.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;60
346;20.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;8
347;21.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;30
348;22.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;banner;2
349;23.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;banner;181
350;24.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;9
351;25.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;35
352;26.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;slider;24
353;27.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;67
354;28.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;49
355;29.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;68
356;30.11.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;1
357;01.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;45
358;02.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;112
359;03.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;94
360;04.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;47
361;05.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;4
362;06.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;29
363;07.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;26
364;08.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;23
365;09.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;16
366;10.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;41
367;11.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;19
368;12.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;5
369;13.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;22
370;14.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;11
371;15.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;50
372;16.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;40
373;17.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;slider;5
374;18.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;37
375;19.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;4
376;20.12.2025;5124963;102926;Одежда;4;0;0;0.0;0.0;132.79;0.0;1.15;manual;banner;12
377;21.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;45
378;22.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;67
379;23.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;search_card;63
380;24.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;70
381;25.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;57
382;26.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;search_card;51
383;27.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;banner;19
384;28.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;slider;25
385;29.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;banner;21
386;30.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;6
387;31.12.2025;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;75
388;01.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;5
389;02.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;96
390;03.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;5
391;04.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;98
392;05.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;34
393;06.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;181
394;07.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;2
395;08.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;9
396;09.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;92
397;10.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;17
398;11.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;147
399;12.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;1
400;13.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;search_card;36
401;14.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;162
402;15.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;27
403;16.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;51
404;17.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;111
405;18.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;slider;15
406;19.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;73
407;20.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;43
408;21.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;1
409;22.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;41
410;23.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;13
411;24.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;86
412;25.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;0
413;26.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;161
414;27.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;12
415;28.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;31
416;29.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;159
417;30.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;banner;59
418;31.01.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;search_card;3
419;01.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;10
420;02.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;33
421;03.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;banner;37
422;04.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;11
423;05.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;7
424;06.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;banner;112
425;07.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;search_card;102
426;08.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;recommendation;70
427;09.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;10
428;10.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;52
429;11.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;12
430;12.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;banner;15
431;13.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;48
432;14.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;8
433;15.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;30
434;16.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;66
435;17.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;114
436;18.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;slider;9
437;19.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;82
438;20.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;61
439;21.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;44
440;22.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;recommendation;24
441;23.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;recommendation;87
442;24.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;122
443;25.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;35
444;26.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;27
445;27.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;28
446;28.02.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;145
447;01.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;search_card;62
448;02.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;99
449;03.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;5
450;04.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;search_card;47
451;05.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;90
452;06.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;13
453;07.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;3
454;08.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;8
455;09.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;recommendation;92
456;10.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;126
457;11.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;99
458;12.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;20
459;13.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;149
460;14.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;search_card;61
461;15.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;11
462;16.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;48
463;17.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;83
464;18.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;recommendation;74
465;19.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;45
466;20.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;90
467;21.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;12
468;22.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;75
469;23.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;banner;4
470;24.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;slider;3
471;25.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;recommendation;2
472;26.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;20
473;27.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;recommendation;14
474;28.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;recommendation;110
475;29.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;search_card;56
476;30.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;42
477;31.03.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;search_card;114
478;01.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;59
479;02.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;75
480;03.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;22
481;04.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;54
482;05.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;search_card;11
483;06.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;30
484;07.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;27
485;08.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;5
486;09.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;12
487;10.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;unknown;recommendation;14
488;11.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;recommendation;17
489;12.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;63
490;13.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;139
491;14.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;33
492;15.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;46
493;16.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;7
494;17.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;36
495;18.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;8
